Date,Consumption [kW],ECB 1801 150A [kW],ECB 1901 [kW]
2025-03-22 12:55:00,"17,858","9,236","8,621"
2025-03-22 12:50:00,"17,316","9,294","8,022"
2025-03-22 12:45:00,"17,045","9,295","7,751"
2025-03-22 12:40:00,"18,241","9,553","8,688"
2025-03-22 12:35:00,"18,973","9,472","9,502"
2025-03-22 12:30:00,"18,819","9,62","9,197"
2025-03-22 12:25:00,"18,3","9,43","8,87"
2025-03-22 12:20:00,"18,42","9,571","8,849"
2025-03-22 12:15:00,"18,103","9,42","8,682"
2025-03-22 12:10:00,"17,678","9,515","8,164"
2025-03-22 12:05:00,"17,576","9,523","8,053"
2025-03-22 12:00:00,"17,551","9,52","8,032"
2025-03-22 11:55:00,"17,652","9,898","7,756"
2025-03-22 11:50:00,"16,879","9,395","7,484"
2025-03-22 11:45:00,"17,667","9,356","8,311"
2025-03-22 11:40:00,"19,892","10,436","9,456"
2025-03-22 11:35:00,"18,359","9,44","8,918"
2025-03-22 11:30:00,"18,87","9,47","9,4"
2025-03-22 11:25:00,"19,498","10,18","9,318"
2025-03-22 11:20:00,"18,693","10,339","8,354"
2025-03-22 11:15:00,"18,125","10,352","7,772"
2025-03-22 11:10:00,"17,668","10,196","7,471"
2025-03-22 11:05:00,"18,273","10,066","8,207"
2025-03-22 11:00:00,"19,083","10,465","8,617"
2025-03-22 10:55:00,"18,59","10,126","8,466"
2025-03-22 10:50:00,"18,312","9,995","8,316"
2025-03-22 10:45:00,"19,678","10,18","9,498"
2025-03-22 10:40:00,"18,98","10,196","8,784"
2025-03-22 10:35:00,"18,376","10,15","8,227"
2025-03-22 10:30:00,"17,751","9,911","7,842"
2025-03-22 10:25:00,"17,938","10,469","7,469"
2025-03-22 10:20:00,"18,299","10,237","8,063"
2025-03-22 10:15:00,"19,082","10,141","8,941"
2025-03-22 10:10:00,"18,73","9,97","8,761"
2025-03-22 10:05:00,"18,604","10,094","8,509"
2025-03-22 10:00:00,"18,386","10,132","8,254"
2025-03-22 09:55:00,"18,163","10,138","8,026"
2025-03-22 09:50:00,"18,406","10,322","8,083"
2025-03-22 09:45:00,"18,371","10,165","8,206"
2025-03-22 09:40:00,"17,638","10,187","7,45"
2025-03-22 09:35:00,"17,817","10,202","7,614"
2025-03-22 09:30:00,"18,971","10,026","8,946"
2025-03-22 09:25:00,"18,92","10,09","8,83"
2025-03-22 09:20:00,"18,769","10,176","8,592"
2025-03-22 09:15:00,"17,899","9,526","8,372"
2025-03-22 09:10:00,"17,379","9,284","8,095"
2025-03-22 09:05:00,"17,716","9,623","8,094"
2025-03-22 09:00:00,"17,728","9,656","8,072"
2025-03-22 08:55:00,"17,242","9,661","7,582"
2025-03-22 08:50:00,"17,37","9,619","7,751"
2025-03-22 08:45:00,"18,533","9,724","8,81"
2025-03-22 08:40:00,"18,12","9,86","8,261"
2025-03-22 08:35:00,"14,057","9,727","4,33"
2025-03-22 08:30:00,"13,855","9,784","4,07"
2025-03-22 08:25:00,"14,116","10,18","3,937"
2025-03-22 08:20:00,"13,601","9,883","3,716"
2025-03-22 08:15:00,"12,997","9,671","3,325"
2025-03-22 08:10:00,"12,954","9,804","3,151"
2025-03-22 08:05:00,"13,149","9,929","3,221"
2025-03-22 08:00:00,"14,246","9,966","4,28"
2025-03-22 07:55:00,"14,967","9,865","5,101"
2025-03-22 07:50:00,"13,639","9,875","3,766"
2025-03-22 07:45:00,"13,433","9,823","3,61"
2025-03-22 07:40:00,"13,165","9,913","3,251"
2025-03-22 07:35:00,"12,938","9,824","3,113"
2025-03-22 07:30:00,"13,87","9,827","4,044"
2025-03-22 07:25:00,"14,105","9,91","4,196"
2025-03-22 07:20:00,"13,952","9,962","3,99"
2025-03-22 07:15:00,"13,882","9,87","4,01"
2025-03-22 07:10:00,"13,748","10,028","3,72"
2025-03-22 07:05:00,"13,541","9,838","3,704"
2025-03-22 07:00:00,"13,163","9,782","3,382"
2025-03-22 06:55:00,"13,229","10,092","3,138"
2025-03-22 06:50:00,"13,564","9,834","3,73"
2025-03-22 06:45:00,"14,069","9,792","4,278"
2025-03-22 06:40:00,"14,031","10,068","3,964"
2025-03-22 06:35:00,"13,592","9,77","3,822"
2025-03-22 06:30:00,"13,577","9,908","3,667"
2025-03-22 06:25:00,"14,037","10,157","3,88"
2025-03-22 06:20:00,"13,871","10,206","3,664"
2025-03-22 06:15:00,"13,581","10,296","3,284"
2025-03-22 06:10:00,"13,556","10,396","3,161"
2025-03-22 06:05:00,"15,448","10,792","4,656"
2025-03-22 06:00:00,"15,411","10,571","4,841"
2025-03-22 05:55:00,"13,59","10,678","2,912"
2025-03-22 05:50:00,"14,88","10,744","4,135"
2025-03-22 05:45:00,"15,18","10,77","4,41"
2025-03-22 05:40:00,"14,403","10,808","3,595"
2025-03-22 05:35:00,"14,309","11,021","3,288"
2025-03-22 05:30:00,"14,812","11,021","3,791"
2025-03-22 05:25:00,"15,231","10,864","4,368"
2025-03-22 05:20:00,"14,731","10,974","3,757"
2025-03-22 05:15:00,"13,804","10,852","2,951"
2025-03-22 05:10:00,"14,361","10,866","3,494"
2025-03-22 05:05:00,"15,028","10,944","4,084"
2025-03-22 05:00:00,"15,362","10,741","4,621"
2025-03-22 04:55:00,"13,967","10,928","3,04"
2025-03-22 04:50:00,"13,993","10,847","3,148"
2025-03-22 04:45:00,"14,777","10,85","3,926"
2025-03-22 04:40:00,"15,568","10,91","4,657"
2025-03-22 04:35:00,"13,932","10,915","3,016"
2025-03-22 04:30:00,"13,808","10,855","2,953"
2025-03-22 04:25:00,"14,877","10,835","4,043"
2025-03-22 04:20:00,"15,446","10,968","4,478"
2025-03-22 04:15:00,"13,761","10,799","2,962"
2025-03-22 04:10:00,"13,77","10,798","2,972"
2025-03-22 04:05:00,"14,961","10,789","4,171"
2025-03-22 04:00:00,"15,563","10,934","4,627"
2025-03-22 03:55:00,"14,539","10,886","3,653"
2025-03-22 03:50:00,"13,906","10,91","2,995"
2025-03-22 03:45:00,"14,353","10,804","3,548"
2025-03-22 03:40:00,"15,825","11,734","4,091"
2025-03-22 03:35:00,"15,322","10,908","4,415"
2025-03-22 03:30:00,"14,058","11,094","2,964"
2025-03-22 03:25:00,"13,949","10,997","2,953"
2025-03-22 03:20:00,"14,818","10,842","3,976"
2025-03-22 03:15:00,"15,136","10,703","4,434"
2025-03-22 03:10:00,"14,764","10,708","4,056"
2025-03-22 03:05:00,"13,848","10,844","3,004"
2025-03-22 03:00:00,"14,435","10,963","3,472"
2025-03-22 02:55:00,"15,472","10,927","4,544"
2025-03-22 02:50:00,"14,362","10,88","3,48"
2025-03-22 02:45:00,"13,929","10,932","2,995"
2025-03-22 02:40:00,"14,528","10,943","3,583"
2025-03-22 02:35:00,"15,032","10,67","4,361"
2025-03-22 02:30:00,"14,843","10,75","4,094"
2025-03-22 02:25:00,"13,815","10,806","3,008"
2025-03-22 02:20:00,"14,306","10,756","3,551"
2025-03-22 02:15:00,"14,744","10,627","4,118"
2025-03-22 02:10:00,"15,043","10,763","4,279"
2025-03-22 02:05:00,"13,686","10,729","2,958"
2025-03-22 02:00:00,"13,797","10,846","2,952"
2025-03-22 01:55:00,"15,189","10,942","4,249"
2025-03-22 01:50:00,"15,071","10,949","4,122"
2025-03-22 01:45:00,"15,499","11,132","4,364"
2025-03-22 01:40:00,"14,088","11,086","3,004"
2025-03-22 01:35:00,"14,237","11,236","3,001"
2025-03-22 01:30:00,"15,786","11,392","4,392"
2025-03-22 01:25:00,"15,951","11,245","4,706"
2025-03-22 01:20:00,"14,272","11,164","3,107"
2025-03-22 01:15:00,"14,222","11,255","2,966"
2025-03-22 01:10:00,"14,78","11,09","3,691"
2025-03-22 01:05:00,"15,893","11,388","4,505"
2025-03-22 01:00:00,"14,733","11,114","3,618"
2025-03-22 00:55:00,"14,143","11,14","3,005"
2025-03-22 00:50:00,"14,559","11,182","3,378"
2025-03-22 00:45:00,"15,766","11,521","4,244"
2025-03-22 00:40:00,"15,763","11,156","4,606"
2025-03-22 00:35:00,"14,35","11,15","3,2"
2025-03-22 00:30:00,"14,297","11,32","2,978"
2025-03-22 00:25:00,"15,031","11,132","3,9"
2025-03-22 00:20:00,"15,408","11,26","4,146"
2025-03-22 00:15:00,"15,873","11,725","4,146"
2025-03-22 00:10:00,"14,615","11,623","2,99"
2025-03-22 00:05:00,"14,424","11,372","3,05"
2025-03-22 00:00:00,"15,938","11,645","4,295"
2025-03-21 23:55:00,"15,97","11,512","4,459"
2025-03-21 23:50:00,"15,121","11,363","3,758"
2025-03-21 23:45:00,"14,566","11,311","3,256"
2025-03-21 23:40:00,"14,925","11,494","3,432"
2025-03-21 23:35:00,"15,74","11,47","4,272"
2025-03-21 23:30:00,"15,809","11,48","4,327"
2025-03-21 23:25:00,"14,479","11,513","2,966"
2025-03-21 23:20:00,"14,516","11,516","3,001"
2025-03-21 23:15:00,"15,502","11,393","4,11"
2025-03-21 23:10:00,"15,95","11,272","4,68"
2025-03-21 23:05:00,"14,265","11,218","3,048"
2025-03-21 23:00:00,"14,295","11,298","2,996"
2025-03-21 22:55:00,"15,441","11,378","4,062"
2025-03-21 22:50:00,"15,636","11,519","4,117"
2025-03-21 22:45:00,"15,813","11,612","4,2"
2025-03-21 22:40:00,"14,343","11,38","2,962"
2025-03-21 22:35:00,"14,325","11,336","2,988"
2025-03-21 22:30:00,"15,143","11,362","3,782"
2025-03-21 22:25:00,"16,048","11,555","4,493"
2025-03-21 22:20:00,"14,471","11,472",3
2025-03-21 22:15:00,"14,448","11,443","3,005"
2025-03-21 22:10:00,"14,489","11,438","3,052"
2025-03-21 22:05:00,"14,391","11,286","3,104"
2025-03-21 22:00:00,"16,501","11,342","5,159"
2025-03-21 21:55:00,"17,682","11,376","6,306"
2025-03-21 21:50:00,"16,37","11,326","5,044"
2025-03-21 21:45:00,"15,638","11,444","4,194"
2025-03-21 21:40:00,"15,917","11,316","4,6"
2025-03-21 21:35:00,"14,324","11,306","3,018"
2025-03-21 21:30:00,"14,415","11,406","3,01"
2025-03-21 21:25:00,"15,561","11,363","4,198"
2025-03-21 21:20:00,"16,695","12,104","4,591"
2025-03-21 21:15:00,"15,042","12,079","2,963"
2025-03-21 21:10:00,"14,646","11,608","3,038"
2025-03-21 21:05:00,"16,021","11,801","4,22"
2025-03-21 21:00:00,"16,036","11,466","4,57"
2025-03-21 20:55:00,"15,195","11,729","3,466"
2025-03-21 20:50:00,"14,006","11,003","3,004"
2025-03-21 20:45:00,"14,42","10,802","3,618"
2025-03-21 20:40:00,"14,883","10,778","4,104"
2025-03-21 20:35:00,"15,538","10,955","4,582"
2025-03-21 20:30:00,"14,4","10,946","3,454"
2025-03-21 20:25:00,"13,971","10,997","2,972"
2025-03-21 20:20:00,"14,463","10,774","3,69"
2025-03-21 20:15:00,"15,865","10,781","5,084"
2025-03-21 20:10:00,"16,424","10,748","5,675"
2025-03-21 20:05:00,"15,007","10,748","4,256"
2025-03-21 20:00:00,"14,981","10,776","4,206"
2025-03-21 19:55:00,"16,319","11,026","5,293"
2025-03-21 19:50:00,"16,646","10,84","5,807"
2025-03-21 19:45:00,"15,641","10,847","4,794"
2025-03-21 19:40:00,"14,986","10,816","4,17"
2025-03-21 19:35:00,"15,936","10,992","4,944"
2025-03-21 19:30:00,"16,51","10,962","5,548"
2025-03-21 19:25:00,"18,353","11,071","7,282"
2025-03-21 19:20:00,"17,12","10,992","6,128"
2025-03-21 19:15:00,"17,305","11,126","6,179"
2025-03-21 19:10:00,"18,848","10,915","7,933"
2025-03-21 19:05:00,"19,913","10,94","8,972"
2025-03-21 19:00:00,"18,36","10,921","7,44"
2025-03-21 18:55:00,"19,753","10,982","8,771"
2025-03-21 18:50:00,"20,36","10,934","9,425"
2025-03-21 18:45:00,"21,281","10,846","10,436"
2025-03-21 18:40:00,"20,499","10,894","9,606"
2025-03-21 18:35:00,"19,735","11,144","8,593"
2025-03-21 18:30:00,"20,388","11,144","9,244"
2025-03-21 18:25:00,"21,383","11,408","9,976"
2025-03-21 18:20:00,"19,36","10,858","8,502"
2025-03-21 18:15:00,"19,585","10,796","8,789"
2025-03-21 18:10:00,"21,994","10,825","11,17"
2025-03-21 18:05:00,"22,899","10,814","12,086"
2025-03-21 18:00:00,"22,159","10,96","11,2"
2025-03-21 17:55:00,"21,898","11,102","10,796"
2025-03-21 17:50:00,"23,565","11,066","12,498"
2025-03-21 17:45:00,"23,904","10,823","13,082"
2025-03-21 17:40:00,"23,771","10,968","12,803"
2025-03-21 17:35:00,"24,03","10,946","13,082"
2025-03-21 17:30:00,"23,711","10,874","12,839"
2025-03-21 17:25:00,"23,664","10,904","12,76"
2025-03-21 17:20:00,"23,94","11,359","12,58"
2025-03-21 17:15:00,"23,541","11,075","12,467"
2025-03-21 17:10:00,"24,736","11,088","13,649"
2025-03-21 17:05:00,"25,516","11,132","14,382"
2025-03-21 17:00:00,"23,901","11,13","12,77"
2025-03-21 16:55:00,"23,948","11,063","12,884"
2025-03-21 16:50:00,"23,623","11,148","12,474"
2025-03-21 16:45:00,"23,899","11,222","12,677"
2025-03-21 16:40:00,"24,901","11,168","13,733"
2025-03-21 16:35:00,"25,269","11,008","14,261"
2025-03-21 16:30:00,"24,909","11,009","13,902"
2025-03-21 16:25:00,"24,438","10,968","13,471"
2025-03-21 16:20:00,"24,924","11,092","13,832"
2025-03-21 16:15:00,"24,31",11,"13,309"
2025-03-21 16:10:00,"24,171","11,032","13,139"
2025-03-21 16:05:00,"23,781","11,134","12,648"
2025-03-21 16:00:00,"23,964","11,04","12,924"
2025-03-21 15:55:00,"25,913","11,052","14,862"
2025-03-21 15:50:00,"25,756","11,052","14,702"
2025-03-21 15:45:00,"25,783","11,218","14,566"
2025-03-21 15:40:00,"25,819","11,15","14,669"
2025-03-21 15:35:00,"25,667","11,074","14,594"
2025-03-21 15:30:00,"25,829","11,266","14,563"
2025-03-21 15:25:00,"25,15","11,092","14,059"
2025-03-21 15:20:00,"25,188","11,167","14,021"
2025-03-21 15:15:00,"26,81","11,284","15,527"
2025-03-21 15:10:00,"26,599","11,209","15,389"
2025-03-21 15:05:00,"26,693","11,246","15,446"
2025-03-21 15:00:00,"26,481","11,297","15,182"
2025-03-21 14:55:00,"26,138","11,35","14,789"
2025-03-21 14:50:00,"25,854","10,987","14,867"
2025-03-21 14:45:00,"25,105","11,106","13,998"
2025-03-21 14:40:00,"25,674","11,006","14,666"
2025-03-21 14:35:00,"26,901","11,017","15,884"
2025-03-21 14:30:00,"27,156","11,188","15,97"
2025-03-21 14:25:00,"26,092","11,548","14,545"
2025-03-21 14:20:00,"25,438","10,973","14,465"
2025-03-21 14:15:00,"25,539","10,934","14,604"
2025-03-21 14:10:00,"25,023","10,932","14,092"
2025-03-21 14:05:00,"26,541","11,299","15,242"
2025-03-21 14:00:00,"26,897","11,549","15,348"
2025-03-21 13:55:00,"23,814","10,687","13,126"
2025-03-21 13:50:00,"23,993","10,638","13,354"
2025-03-21 13:45:00,"23,53","10,673","12,856"
2025-03-21 13:40:00,"23,065","10,842","12,222"
2025-03-21 13:35:00,"23,522","10,649","12,874"
2025-03-21 13:30:00,"21,754","10,382","11,37"
2025-03-21 13:25:00,"21,845","10,47","11,376"
2025-03-21 13:20:00,"23,483","10,397","13,086"
2025-03-21 13:15:00,23,"10,38","12,622"
2025-03-21 13:10:00,"22,628","10,619","12,008"
2025-03-21 13:05:00,"22,276","10,465","11,812"
2025-03-21 13:00:00,"22,788","11,268","11,521"
2025-03-21 12:55:00,"22,402","10,934","11,467"
2025-03-21 12:50:00,"22,057","11,158","10,9"
2025-03-21 12:45:00,"21,061","10,678","10,385"
2025-03-21 12:40:00,"21,587","10,506","11,08"
2025-03-21 12:35:00,"22,109","10,356","11,754"
2025-03-21 12:30:00,"22,571","10,362","12,209"
2025-03-21 12:25:00,"21,916","10,526","11,389"
2025-03-21 12:20:00,"22,244","10,399","11,844"
2025-03-21 12:15:00,"22,215","10,4","11,815"
2025-03-21 12:10:00,"22,234","10,46","11,773"
2025-03-21 12:05:00,"21,668","10,547","11,12"
2025-03-21 12:00:00,"22,247","10,574","11,672"
2025-03-21 11:55:00,"23,23","10,452","12,778"
2025-03-21 11:50:00,"23,214","10,436","12,779"
2025-03-21 11:45:00,"22,697","10,426","12,272"
2025-03-21 11:40:00,"22,945","10,415","12,529"
2025-03-21 11:35:00,"21,499","10,44","11,058"
2025-03-21 11:30:00,"21,702","10,445","11,256"
2025-03-21 11:25:00,"23,145","10,559","12,587"
2025-03-21 11:20:00,"23,524","10,418","13,106"
2025-03-21 11:15:00,"22,706","10,236","12,472"
2025-03-21 11:10:00,"22,673","10,234","12,44"
2025-03-21 11:05:00,"22,97","10,334","12,636"
2025-03-21 11:00:00,"22,453","10,222","12,23"
2025-03-21 10:55:00,"22,203","10,235","11,969"
2025-03-21 10:50:00,"22,694","10,343","12,35"
2025-03-21 10:45:00,"22,204","10,385","11,819"
2025-03-21 10:40:00,"23,72","10,246","13,475"
2025-03-21 10:35:00,"24,03","10,238","13,792"
2025-03-21 10:30:00,"22,659","10,181","12,479"
2025-03-21 10:25:00,"22,435","10,001","12,434"
2025-03-21 10:20:00,"22,703","10,223","12,48"
2025-03-21 10:15:00,"22,138","10,193","11,946"
2025-03-21 10:10:00,"21,994","10,177","11,818"
2025-03-21 10:05:00,"21,683","10,168","11,516"
2025-03-21 10:00:00,"21,834","10,184","11,651"
2025-03-21 09:55:00,"22,898","10,081","12,817"
2025-03-21 09:50:00,"23,244","10,014","13,23"
2025-03-21 09:45:00,"21,91","9,971","11,939"
2025-03-21 09:40:00,"21,758","9,978","11,779"
2025-03-21 09:35:00,"21,968","10,176","11,794"
2025-03-21 09:30:00,"21,809","10,261","11,548"
2025-03-21 09:25:00,"20,732","9,997","10,734"
2025-03-21 09:20:00,"21,13","10,117","11,012"
2025-03-21 09:15:00,"22,252","10,075","12,178"
2025-03-21 09:10:00,"22,624","10,085","12,539"
2025-03-21 09:05:00,"21,394","10,207","11,186"
2025-03-21 09:00:00,"21,624","10,158","11,466"
2025-03-21 08:55:00,"20,713","10,15","10,562"
2025-03-21 08:50:00,"20,32","10,298","10,021"
2025-03-21 08:45:00,"21,266","10,108","11,159"
2025-03-21 08:40:00,"21,36","10,152","11,208"
2025-03-21 08:35:00,"20,998","10,151","10,848"
2025-03-21 08:30:00,"20,474","10,18","10,296"
2025-03-21 08:25:00,"20,21","10,198","10,013"
2025-03-21 08:20:00,"20,262","10,525","9,737"
2025-03-21 08:15:00,"20,264","10,802","9,462"
2025-03-21 08:10:00,"20,449","10,82","9,628"
2025-03-21 08:05:00,"20,384","10,918","9,467"
2025-03-21 08:00:00,"20,323","10,232","10,092"
2025-03-21 07:55:00,"20,76","10,235","10,525"
2025-03-21 07:50:00,"20,72","10,291","10,428"
2025-03-21 07:45:00,"20,22","10,148","10,07"
2025-03-21 07:40:00,"19,921","10,175","9,745"
2025-03-21 07:35:00,"20,119","10,361","9,76"
2025-03-21 07:30:00,"19,874","10,376","9,498"
2025-03-21 07:25:00,"19,163","10,241","8,922"
2025-03-21 07:20:00,"19,096","10,219","8,878"
2025-03-21 07:15:00,"19,999","10,238","9,761"
2025-03-21 07:10:00,"20,025","10,393","9,631"
2025-03-21 07:05:00,"19,576","10,339","9,235"
2025-03-21 07:00:00,"19,064","10,451","8,614"
2025-03-21 06:55:00,"18,69","10,392","8,298"
2025-03-21 06:50:00,"18,564","10,528","8,036"
2025-03-21 06:45:00,"18,381","10,459","7,921"
2025-03-21 06:40:00,"18,389","10,375","8,014"
2025-03-21 06:35:00,"18,933","10,367","8,564"
2025-03-21 06:30:00,"20,351","10,396","9,955"
2025-03-21 06:25:00,"19,162","10,402","8,762"
2025-03-21 06:20:00,"19,619","10,458","9,161"
2025-03-21 06:15:00,"19,314","10,591","8,724"
2025-03-21 06:10:00,"16,974","10,756","6,22"
2025-03-21 06:05:00,"15,803","10,556","5,246"
2025-03-21 06:00:00,"15,582","10,582","4,999"
2025-03-21 05:55:00,"14,82","10,494","4,325"
2025-03-21 05:50:00,"15,5","10,525","4,976"
2025-03-21 05:45:00,"14,31","10,549","3,762"
2025-03-21 05:40:00,"14,333","10,66","3,674"
2025-03-21 05:35:00,"15,096","10,692","4,403"
2025-03-21 05:30:00,"15,092","10,56","4,532"
2025-03-21 05:25:00,"15,738","10,616","5,122"
2025-03-21 05:20:00,"14,024","10,577","3,446"
2025-03-21 05:15:00,"13,923","10,508","3,415"
2025-03-21 05:10:00,"15,101","10,622","4,478"
2025-03-21 05:05:00,"15,385","10,674","4,71"
2025-03-21 05:00:00,"15,366","10,53","4,836"
2025-03-21 04:55:00,"14,161","10,692","3,469"
2025-03-21 04:50:00,"14,237","10,602","3,636"
2025-03-21 04:45:00,"15,236","10,612","4,624"
2025-03-21 04:40:00,"15,979","10,852","5,128"
2025-03-21 04:35:00,"14,673","10,728","3,946"
2025-03-21 04:30:00,"14,284","10,865","3,42"
2025-03-21 04:25:00,"14,732","10,744","3,988"
2025-03-21 04:20:00,"15,53","10,874","4,655"
2025-03-21 04:15:00,"15,352","10,729","4,622"
2025-03-21 04:10:00,"14,013","10,542","3,472"
2025-03-21 04:05:00,"14,54","10,574","3,966"
2025-03-21 04:00:00,"15,257","10,596","4,662"
2025-03-21 03:55:00,"15,654","10,588","5,066"
2025-03-21 03:50:00,"15,124","10,531","4,591"
2025-03-21 03:45:00,"14,111","10,64","3,47"
2025-03-21 03:40:00,"14,545","10,739","3,805"
2025-03-21 03:35:00,"15,92","11,375","4,544"
2025-03-21 03:30:00,"15,665","10,583","5,081"
2025-03-21 03:25:00,"13,937","10,484","3,452"
2025-03-21 03:20:00,"13,976","10,506","3,468"
2025-03-21 03:15:00,"15,153","10,518","4,633"
2025-03-21 03:10:00,"15,717","10,559","5,159"
2025-03-21 03:05:00,"14,646","10,697","3,949"
2025-03-21 03:00:00,"14,133","10,669","3,464"
2025-03-21 02:55:00,"14,899","10,758","4,141"
2025-03-21 02:50:00,"15,429","10,48","4,95"
2025-03-21 02:45:00,"14,903","10,589","4,313"
2025-03-21 02:40:00,"14,062","10,631","3,432"
2025-03-21 02:35:00,"14,489","10,697","3,793"
2025-03-21 02:30:00,"15,528","10,816","4,711"
2025-03-21 02:25:00,"15,351","10,837","4,514"
2025-03-21 02:20:00,"14,231","10,756","3,475"
2025-03-21 02:15:00,"14,49","10,795","3,694"
2025-03-21 02:10:00,"16,124","10,91","5,213"
2025-03-21 02:05:00,"15,487","10,987","4,501"
2025-03-21 02:00:00,"16,175","11,095","5,08"
2025-03-21 01:55:00,"14,541","11,084","3,457"
2025-03-21 01:50:00,"14,47","11,041","3,43"
2025-03-21 01:45:00,"15,409","10,94","4,468"
2025-03-21 01:40:00,"15,417","10,865","4,554"
2025-03-21 01:35:00,"15,875","11,004","4,871"
2025-03-21 01:30:00,"14,473","11,004","3,469"
2025-03-21 01:25:00,"14,556","10,772","3,785"
2025-03-21 01:20:00,"15,974","11,226","4,748"
2025-03-21 01:15:00,"15,573","10,789","4,783"
2025-03-21 01:10:00,"15,436","10,776","4,66"
2025-03-21 01:05:00,"14,228","10,718","3,51"
2025-03-21 01:00:00,"14,468","10,872","3,596"
2025-03-21 00:55:00,"16,06","11,402","4,657"
2025-03-21 00:50:00,"16,919","11,792","5,128"
2025-03-21 00:45:00,"15,2","11,323","3,877"
2025-03-21 00:40:00,"14,849","11,348","3,5"
2025-03-21 00:35:00,"15,963","11,483","4,481"
2025-03-21 00:30:00,"16,672","11,395","5,278"
2025-03-21 00:25:00,"15,11","11,512","3,598"
2025-03-21 00:20:00,"15,098","11,639","3,458"
2025-03-21 00:15:00,"16,083","11,759","4,324"
2025-03-21 00:10:00,"16,92","12,034","4,886"
2025-03-21 00:05:00,"16,007","11,86","4,148"
2025-03-21 00:00:00,"15,63","12,149","3,481"
2025-03-20 23:55:00,"16,272","12,047","4,225"
2025-03-20 23:50:00,"16,912","12,241","4,672"
2025-03-20 23:45:00,"17,584","12,335","5,249"
2025-03-20 23:40:00,"16,618","13,016","3,601"
2025-03-20 23:35:00,"15,949","12,509","3,44"
2025-03-20 23:30:00,"17,322","13,033","4,289"
2025-03-20 23:25:00,"17,395","12,74","4,655"
2025-03-20 23:20:00,"17,583","12,835","4,748"
2025-03-20 23:15:00,"16,192","12,71","3,482"
2025-03-20 23:10:00,"16,425","12,654","3,77"
2025-03-20 23:05:00,"17,287","12,64","4,65"
2025-03-20 23:00:00,"17,818","12,828","4,991"
2025-03-20 22:55:00,"17,594","12,94","4,654"
2025-03-20 22:50:00,"16,501","13,063","3,438"
2025-03-20 22:45:00,"16,486","13,054","3,433"
2025-03-20 22:40:00,"17,369","12,694","4,676"
2025-03-20 22:35:00,"17,731","12,613","5,118"
2025-03-20 22:30:00,"16,387","12,61","3,778"
2025-03-20 22:25:00,"16,54","12,982","3,559"
2025-03-20 22:20:00,"17,094","12,788","4,307"
2025-03-20 22:15:00,"17,511","12,862","4,649"
2025-03-20 22:10:00,"17,917","12,7","5,219"
2025-03-20 22:05:00,"16,278","12,799","3,48"
2025-03-20 22:00:00,"17,293","13,864","3,43"
2025-03-20 21:55:00,"17,505","12,826","4,68"
2025-03-20 21:50:00,"17,342","12,812","4,53"
2025-03-20 21:45:00,"17,902","12,754","5,148"
2025-03-20 21:40:00,"16,171","12,696","3,475"
2025-03-20 21:35:00,"16,471","12,979","3,492"
2025-03-20 21:30:00,"17,903","13,318","4,585"
2025-03-20 21:25:00,"17,722","13,075","4,648"
2025-03-20 21:20:00,"18,184","12,974","5,209"
2025-03-20 21:15:00,"16,32","12,83","3,49"
2025-03-20 21:10:00,"17,114","13,664","3,45"
2025-03-20 21:05:00,"17,282","12,755","4,528"
2025-03-20 21:00:00,"17,738","12,827","4,912"
2025-03-20 20:55:00,"17,442","13,308","4,133"
2025-03-20 20:50:00,"16,946","13,441","3,505"
2025-03-20 20:45:00,"18,509","12,512","5,996"
2025-03-20 20:40:00,"18,802","12,497","6,305"
2025-03-20 20:35:00,"19,776","12,773","7,002"
2025-03-20 20:30:00,"18,306","12,826","5,479"
2025-03-20 20:25:00,"17,977","12,842","5,135"
2025-03-20 20:20:00,"18,554","12,779","5,774"
2025-03-20 20:15:00,"19,268","12,659","6,61"
2025-03-20 20:10:00,"18,856","12,71","6,146"
