Date,Consumption [kW],MCB 1102 [kW],MCB 1202 [kW],MCB 1201 [kW],MCB 1101 [kW],DKS PD / PTP  17 Fl [kW],MCB 1601 [kW],ECB 1801 150A [kW],ECB 1901 [kW],MCB 1401 [kW],MCB 1501 [kW],ECB 225 -  21F [kW],ECB 20F [kW],MCB 802 [kW],MCB 801 [kW],MCB 701 [kW],MCB 702 [kW],ECB 2301 150A [kW],ECB 2201 150A [kW],EBC 2401 150A [kW]
2025-07-03 19:15:00,0,"0,005","0,001","0,001","0,001","2,878","2,224","12,151","6,496","8,718","16,7","9,99","6,424","9,377","2,086","7,637","6,414","10,427","10,037","10,036"
2025-07-03 19:10:00,0,"0,005","0,001","0,001","0,001","2,876","2,456","12,004","7,939","8,804","16,454","9,791","10,932","9,464","2,159","7,687","6,71","11,101","9,894","10,556"
2025-07-03 19:05:00,0,"0,005","0,001","0,001","0,001","2,88","3,119","11,867","8,467","8,516","17,071","10,416","6,878","9,664","1,916","7,806","6,936","12,156","9,964","10,266"
2025-07-03 19:00:00,0,"0,005","0,001","0,001","0,001","2,888","3,115","11,91","8,609","8,798","16,486","10,151","6,222","9,796","1,958","7,879","7,276","12,068","10,199","10,482"
2025-07-03 18:55:00,0,"0,005","0,001","0,001","0,001","2,89","3,104","11,999","9,479","9,103","17,868","9,973","6,011","9,859","2,07","7,832","7,271","11,24","10,229","10,729"
2025-07-03 18:50:00,0,"0,005","0,001","0,001","0,001","2,867","3,085","11,914","10,409","8,946","17,303","10,313","5,502","9,829","2,024","7,818","7,307","10,793","9,937","10,628"
2025-07-03 18:45:00,0,"0,005","0,001","0,001","0,001","2,837","3,078","11,946","9,19","9,056","17,51","10,181","7,717","9,678","2,096","8,36","7,632","11,486","9,996","10,379"
2025-07-03 18:40:00,0,"0,005","0,001","0,001","0,001","2,834","3,097","12,097","9,426","9,172","17,297","10,508","5,678","9,868","2,083","8,177","7,3","11,243","9,979","10,561"
2025-07-03 18:35:00,0,"0,005","0,001","0,001","0,001","2,84","3,131","12,419","11,059","9,058","17,752","10,614","7,112","10,626","2,159","8,333","7,758","11,117","9,984","10,724"
2025-07-03 18:30:00,0,"0,005","0,001","0,001","0,001","2,851","3,232","12,451","11,982","9,071","17,923","10,199","9,689","10,565","2,215","7,746","7,6","10,067","8,976","10,043"
2025-07-03 18:25:00,0,"0,005","0,001","0,001","0,001","2,894","3,275","13,319","11,881","9,366","17,431","10,046","6,744","11,083","2,358","7,772","8,027","11,173","10,092","10,774"
2025-07-03 18:20:00,0,"0,005","0,001","0,001","0,001","2,896","3,461","13,242","10,762","9,37","17,344","9,917","7,076","10,661","2,41","8,165","8,137","11,248","9,864","10,94"
2025-07-03 18:15:00,0,"0,005","0,001","0,001","0,001","2,872","3,352","12,588","10,676","9,456","17,436","10,063","6,256","10,639","2,36","8,143","8,605","11,833","9,971","10,643"
2025-07-03 18:10:00,0,"0,005","0,001","0,001","0,001","2,83","3,41","12,648","12,209","9,319","17,689","10,296","6,631","10,88","2,446","7,844","8,024","11,269","10,352","10,486"
2025-07-03 18:05:00,0,"0,005","0,001","0,001","0,001","2,827","3,47","12,514","12,736","9,432","17,798","10,201","7,296","12,79","2,568","8,257","7,973","11,279","10,079","10,842"
2025-07-03 18:00:00,0,"0,005","0,001","0,001","0,001","2,827","3,464","12,713","11,297","9,67","18,188","10,276","6,432","12,869","2,79","8,041","8,156","11,112","10,024","11,044"
2025-07-03 17:55:00,0,"0,005","0,001","0,001","0,001","2,83","3,463","12,586","10,964","9,191","18,241","10,31","9,894","12,601","3,006","8,177","8,269","11,375","10,224","11,071"
2025-07-03 17:50:00,0,"0,005","0,001","0,001","0,001","2,832","3,53","12,554","11,131","9,413","18,086","10,445","10,405","12,047","3,127","8,148","8,526","11,509","9,964","10,862"
2025-07-03 17:45:00,0,"0,005","0,001","0,001","0,001","2,836","3,504","12,715","11,647","9,618","18,578","10,247","8,692","11,791","3,181","8,078","8,557","11,225","10,182","10,828"
2025-07-03 17:40:00,0,"0,005","0,001","0,001","0,001","2,905","3,577","12,774","11,65","9,443","18,179","10,436","11,184","13,376","3,172","8,438","8,718","11,033","11,575","10,764"
2025-07-03 17:35:00,0,"0,005","0,001","0,001","0,001","2,806","3,637","12,936","12,223","9,314","18,646","10,688","10,325","13,326","3,208","8,095","8,82","11,899","10,208","10,831"
2025-07-03 17:30:00,0,"0,005","0,001","0,001","0,001","2,116","3,691","12,827","13,717","9,178","19,643","10,465","10,45","12,001","3,313","7,994","8,7","12,05","10,364","11,564"
2025-07-03 17:25:00,0,"0,005","0,001","0,001","0,001","2,136","3,716","13,097","13,856","9,508","19,273","10,243","12,354","12,4","3,409","8,514","8,892","12,073","10,172","11,142"
2025-07-03 17:20:00,0,"0,005","0,001","0,001","0,001","2,134","3,649","12,852","13,657","9,557","19,104","10,418","11,561","12,527","3,5","8,251","8,956","11,502","10,262","11,364"
2025-07-03 17:15:00,0,"0,005","0,001","0,001","0,001","2,142","3,661","12,772","13,836","9,317","18,786","10,579","14,766","12,797","3,457","8,738","8,814","11,48","10,109","11,554"
2025-07-03 17:10:00,0,"0,005","0,001","0,001","0,001","2,124","3,73","13,021","13,451","9,563","18,854","10,772","11,435","12,377","3,792","8,185","8,966","11,533","10,742","11,587"
2025-07-03 17:05:00,0,"0,005","0,001","0,001","0,001","2,15","3,722","13,152","13,294","9,644","18,976","10,913","10,32","12,758","3,804","8,138","9,32","11,508","10,45","11,648"
2025-07-03 17:00:00,0,"0,005","0,001","0,001","0,001","2,147","3,772","13,088","13,168","9,884","19,148","10,478","14,176","12,511","3,454","8,53","10,061","11,479","10,47","11,441"
2025-07-03 16:55:00,0,"0,005","0,001","0,001","0,001","2,147","3,785","13,102","13,249","9,517","19,231","10,414","12,029","12,647","3,736","8,22","10,242","11,671","10,739","11,568"
2025-07-03 16:50:00,0,"0,005","0,001","0,001","0,001","2,194","3,859","13,039","14,174","9,554","19,052","10,853","14,954","12,661","3,761","8,152","11,081","11,605","10,942","11,648"
2025-07-03 16:45:00,0,"0,005","0,001","0,001","0,001","2,198","3,833","12,911","16,355","9,46","19,832","10,62","16,274","12,964","3,666","8,437","11,338","12,1","10,98","11,476"
2025-07-03 16:40:00,0,"0,005","0,001","0,001","0,001","2,18","3,76","12,896","15,404","9,341","19,337","10,646","17,698","12,622","3,646","8,1","10,878","11,76","11,135","11,711"
2025-07-03 16:35:00,0,"0,005","0,001","0,001","0,001","2,17","3,756","12,8","15,145","9,334","19,248","11,441","17,582","12,986","3,78","8,24","10,802","12,694","11,022","11,556"
2025-07-03 16:30:00,0,"0,005","0,001","0,001","0,001","2,185","3,745","12,644","15,228","9,43","18,514","11,156","14,596","13,361","3,738","7,954","11,034","11,161","11,317","11,621"
2025-07-03 16:25:00,0,"0,005","0,001","0,001","0,001","2,222","3,859","12,622","14,61","9,606","19,423","11,239","17,21","13,451","3,836","7,864","12,994","11,542","11,194","11,74"
2025-07-03 16:20:00,0,"0,005","0,001","0,001","0,001","2,22","3,874","12,8","15,31","9,596","18,649","11,476","16,463","13,178","3,869","8,016","14,55","11,47","11,159","11,312"
2025-07-03 16:15:00,0,"0,005","0,001","0,001","0,001","2,222","3,862","12,904","17,46","9,59","19,097","11,664","14,89","12,75","3,895","8,492","14,288","11,4","11,131","11,399"
2025-07-03 16:10:00,0,"0,005","0,001","0,001","0,001","2,213","3,81","12,64","16,368","9,989","19,128","11,65","18,39","12,854","3,817","8,892","14,189","11,287","11,182","11,184"
2025-07-03 16:05:00,0,"0,005","0,001","0,001","0,001","2,23","3,877","12,661","16,316","9,841","19,025","11,758","18,06","13,187","3,792","8,572","14,783","12,752","11,172","11,098"
2025-07-03 16:00:00,0,"0,005","0,001","0,001","0,001","2,203","4,016","13,056","18,089","10,493","19,013","11,346","14,699","13,099","3,664","8,226","15,331","11,792","11,771","11,362"
2025-07-03 15:55:00,0,"0,005","0,001","0,001","0,001","2,168","3,919","12,935","17,105","9,935","19,188","12,132","15,918","12,697","3,678","7,879","14,634","12,185","11,234","11,533"
2025-07-03 15:50:00,0,"0,005","0,001","0,001","0,001","2,094","3,947","12,323","16,172","10,42","19,277","11,789","16,679","12,947","3,734","7,662","12,338","11,137","11,312","11,998"
2025-07-03 15:45:00,0,"0,005","0,001","0,001","0,001","2,096","4,024","12,342","16,151","10,206","19,639","11,401","15,23","13,043","3,804","7,908","10,864","11,663","11,23","11,287"
2025-07-03 15:40:00,0,"0,005","0,001","0,001","0,001","2,123","3,953","12,458","15,82","9,929","18,984","11,995","15,768","13,112","3,742","7,865","11,568","11,62","11,052","11,842"
2025-07-03 15:35:00,0,"0,005","0,001","0,001","0,001","2,122","3,988","12,292","15,846","9,835","18,985","12,007","19,19","13,412","3,818","8,654","11,524","11,639","11,484","11,251"
2025-07-03 15:30:00,0,"0,005","0,001","0,001","0,001","2,138","4,064","12,676","17,285","9,876","19,357","12,184","21,611","13,724","4,026","8,345","11,208","11,55","11,064","11,31"
2025-07-03 15:20:00,0,"0,005","0,001","0,001","0,001","2,618","4,006","12,248","17,188","10,567","19,952","12,187","16,682","13,516","3,841","7,738","11,354","11,412","10,802","11,8"
2025-07-03 15:15:00,0,"0,005","0,001","0,001","0,001","2,566","4,069","12,643","17,32","10,098","19,297","12,296","16,381","13,48","3,822","7,53","11,248","12,095","10,978","12,1"
2025-07-03 15:10:00,0,"0,005","0,001","0,001","0,001","2,562","4,104","12,401","16,46","10,034","19,192","12,017","18,138","13,765","3,886","7,529","11,196","11,447","11,242","11,549"
2025-07-03 15:05:00,0,"0,005","0,001","0,001","0,001","2,568","4,037","12,311","16,291","9,967","18,952","12,331","17,486","14,058","4,283","7,682","11,39","10,109","9,851","10,871"
2025-07-03 15:00:00,0,"0,005","0,001","0,001","0,001","2,598","4,063","12,414","16,434","9,908","19,345","12,197","17,22","13,525","4,325","7,902","11,669","10,903","11,048","12,139"
2025-07-03 14:55:00,0,"0,005","0,001","0,001","0,001","2,614","4,068","12,101","15,648","10,105","18,869","12,42","21,486","13,645","4,042","8,417","11,298","11,226","11,069","12,444"
2025-07-03 14:50:00,0,"0,005","0,001","0,001","0,001","2,635","4,139","12,263","15,392","10,186","19,535","12,635","16,82","13,523","4,081","7,968","11,04","11,092","10,769","12,07"
2025-07-03 14:45:00,0,"0,005","0,001","0,001","0,001","2,653","4,092","12,6","16,271","10,079","18,764","12,618","18,51","13,663","4,081","7,894","11,422","10,69","11,261","12,138"
2025-07-03 14:40:00,0,"0,005","0,001","0,001","0,001","2,624","4,091","12,37","16,87","10,258","19,452","12,582","19,7","13,896","3,94","7,79","11,56","10,764","11,156","12,412"
2025-07-03 14:35:00,0,"0,005","0,001","0,001","0,001","2,556","4,075","12,464","16,681","10,146","18,491","12,65","19,024","13,744","4,092","7,822","11,712","11,532","10,826","11,838"
2025-07-03 14:30:00,0,"0,005","0,001","0,001","0,001","2,564","4,031","12,066","16,358","10,618","18,997","12,431","18,149","13,332","3,964","8,072","11,6","12,83","11,096","11,48"
2025-07-03 14:25:00,0,"0,005","0,001","0,001","0,001","2,594","4,042","11,854","16,127","10,134","18,824","12,318","17,252","13,662","3,858","8,336","11,507","11,752","10,855","11,833"
2025-07-03 14:20:00,0,"0,005","0,001","0,001","0,001","2,6","4,037","12,102","16,096","10,361","18,61","12,398","18,851","13,01","3,766","8,562","12,046","11,273","11,526","11,54"
2025-07-03 14:15:00,0,"0,005","0,001","0,001","0,001","2,6","4,024","11,941","16,273","10,181","18,49","12,605","18,749","12,968","3,845","8,459","11,633","11,412","11,254","11,503"
2025-07-03 14:10:00,0,"0,005","0,001","0,001","0,001","2,605","4,033","11,834","15,907","10,139","18,719","11,971","19,393","13,32","3,792","8,33","11,899","10,998","11,231","11,717"
2025-07-03 14:05:00,0,"0,005","0,001","0,001","0,001","2,621","4,122","12,02","15,953","9,998","19,103","11,977","21,707","13,597","3,86","7,788","12,768","11,646","11,41","12,1"
2025-07-03 14:00:00,0,"0,005","0,001","0,001","0,001","2,652","4,1","11,846","16,433","9,702","19,667","12,113","21,829","13,53","3,798","8,272","12,608","11,557","11,315","12,421"
2025-07-03 13:55:00,0,"0,005","0,001","0,001","0,001","2,654","4,114","11,666","15,854","9,39","18,505","12,115","19,67","13,692","3,718","7,831","11,748","11,075","12,014","11,846"
2025-07-03 13:50:00,0,"0,005","0,001","0,001","0,001","2,632","4,033","11,066","17,676","9,302","19,229","12,473","19,652","13,296","3,697","8,06","11,963","11,48","11,546","12,462"
2025-07-03 13:45:00,0,"0,005","0,001","0,001","0,001","2,64","4,051","10,928","17,84","9,452","19,392","12,545","19,309","13,52","3,588","8,761","12,239","11,729","11,604","12,125"
2025-07-03 13:40:00,0,"0,005","0,001","0,001","0,001","2,644","4,069","11,135","17,129","8,965","17,636","12,419","20,286","13,34","3,574","8,489","12,178","12,22","11,477","12,005"
2025-07-03 13:35:00,0,"0,005","0,001","0,001","0,001","2,669","4,028","10,981","16,642","9,086","17,677","12,548","21,691","13,289","3,55","8,243","11,777","11,653","11,492","12,22"
2025-07-03 13:30:00,0,"0,005","0,001","0,001","0,001","2,67","4,043","11,098","16,464","8,982","18,29","12,15","20,868","13,645","3,493","8,309","12,056","11,945","11,309","11,927"
2025-07-03 13:25:00,0,"0,005","0,001","0,001","0,001","2,676","4,068","10,842","16,037","8,851","19,16","12,953","23,884","13,337","3,51","8,13","11,452","11,47","10,982","12,136"
2025-07-03 13:20:00,0,"0,005","0,001","0,001","0,001","2,69","4,218","10,774","16,092","9,11","18,818","12,692","21,686","13,568","3,424","7,967","11,465","10,74","11,32","12,396"
2025-07-03 13:15:00,0,"0,005","0,001","0,001","0,001","2,624","4,135","10,77","16,072","8,771","19,009","12,007","19,606","13,588","3,436","8,842","11,621","11,114","10,751","12,128"
2025-07-03 13:10:00,0,"0,005","0,001","0,001","0,001","2,62","4,054","11,585","15,647","8,699","17,85","12,508","21,93","14,544","3,271","8,758","13,297","11,479","11,056","12,139"
2025-07-03 13:05:00,0,"0,005","0,001","0,001","0,001","2,582","4,192","10,832","15,652","8,636","19,03","11,887","21,677","14,623","3,204","8,837","11,897","14,044","10,59","12,014"
2025-07-03 13:00:00,0,"0,005","0,001","0,001","0,001","2,412","4,12","11,492","16,382","8,394","19,27","12,044","22,402","14,414","3,308","8,129","11,177","13,973","11,329","11,981"
2025-07-03 12:55:00,0,"0,005","0,001","0,001","0,001","2,422","4,128","11,827","16,411","8,479","19,987","11,832","19,542","12,229","3,589","8,1","8,544","14,129","11,087","11,844"
2025-07-03 12:50:00,0,"0,005","0,001","0,001","0,001","2,449","4,195","11,358","15,89","8,028","19,7","12,107","21,574","12,48","2,996","8,382","8,212","13,63","11,749","11,862"
2025-07-03 12:45:00,0,"0,005","0,001","0,001","0,001","2,449","4,046","10,992","16,781","8,131","20,088","11,938","24,107","12,296","3,192","8,034","8,258","13,513","11,723","11,941"
2025-07-03 12:40:00,0,"0,005","0,001","0,001","0,001","2,483","4,096","11,092","16,726","8,11","19,89","12,247","21,562","12,013","3,245","7,822","8,096","13,14","10,656","12,096"
2025-07-03 12:35:00,0,"0,005","0,001","0,001","0,001","2,526","3,973","11,215","16,56","7,895","18,875","12,149","22,82","12,632","3,335","8,57","9,562","12,383","10,778","12,09"
2025-07-03 12:30:00,0,"0,005","0,001","0,001","0,001","2,543","4,145","10,699","15,013","7,942","19,008","12,007","20,832","13,777","3,426","8,408","11,485","10,702","10,753","12,691"
2025-07-03 12:25:00,0,"0,005","0,001","0,001","0,001","2,544","4,315","10,915","15,589","8,256","19,255","11,789","18,812","14,63","3,437","8,354","11,878","11,149","11,058","12,098"
2025-07-03 12:20:00,0,"0,005","0,001","0,001","0,001","2,605","4,295","10,603","16,812","8,242","19,229","11,969","23,084","14,304","3,493","8,484","11,741","12,433","11,255","12,131"
2025-07-03 12:15:00,0,"0,005","0,001","0,001","0,001","2,632","4,093","10,638","15,823","7,848","19,736","12,746","24,962","13,417","3,503","7,382","11,96","12,644","11,317","12,252"
2025-07-03 12:10:00,0,"0,005","0,001","0,001","0,001","2,628","4,21","10,841","15,508","8,226","18,596","13,255","20,486","13,084","3,542","7,646","12,245","11,704","10,732","12,826"
2025-07-03 12:05:00,0,"0,005","0,001","0,001","0,001","2,635","4,409","10,703","17,999","7,986","19,688","12,539","19,69","12,685","3,694","7,566","12,233","11,028","11,267","11,875"
2025-07-03 12:00:00,0,"0,005","0,001","0,001","0,001","2,647","4,157","10,783","17,567","7,814","19,906","12,07","19,56","13,715","3,872","7,189","11,444","10,914","11,689","12,482"
2025-07-03 11:55:00,0,"0,005","0,001","0,001","0,001","2,664","4,178","10,759","17,776","7,997","19,108","12,095","22,607","16,225","4,04","7,322","12,396","10,764","10,825","12,322"
2025-07-03 11:50:00,0,"0,005","0,001","0,001","0,001","2,701","4,097","11,269","17,994","8,236","18,656","11,891","20,525","16,164","4,1","7,409","12,644","11,726","11,02","12,436"
2025-07-03 11:45:00,0,"0,005","0,001","0,001","0,001","2,695","4,216","11,496","17,287","8,363","19,494","11,934","20,791","16,406","4,211","6,888","12,41","12,047","11,49","11,97"
2025-07-03 11:40:00,0,"0,005","0,001","0,001","0,001","2,676","3,97","10,543","16,686","8,057","18,113","12,337","22,819","16,828","3,71","6,828","12,448","11,674","9,601","10,769"
2025-07-03 11:35:00,0,"0,005","0,001","0,001","0,001","2,681","3,88","10,475","16,888","7,812","18,263","12,004","20,728","15,672","3,608","7,816","12,515","11,742","10,756","12,186"
2025-07-03 11:30:00,0,"0,005","0,001","0,001","0,001","2,695","3,922","10,667","16,628","7,747","18,532","12,464","19,039","14,809","3,614","7,092","11,764","10,771","10,54","11,91"
2025-07-03 11:20:00,0,"0,005","0,001","0,001","0,001","2,656","3,928","10,466","16,962","7,908","17,695","11,737","23,16","13,988","3,637","7,093","11,905","11,281","10,763","11,905"
2025-07-03 11:15:00,0,"0,005","0,001","0,001","0,001","2,647","4,03","10,831","16,945","7,79","17,717","12,079","23,226","14,026","3,612","6,917","11,49","10,814","11,345","11,857"
2025-07-03 11:10:00,0,"0,005","0,001","0,001","0,001","2,615","3,926","10,828","18,638","8,105","18,025","12,174","25,168","13,014","3,346","6,474","11,969","11,464","10,888","12,132"
2025-07-03 11:05:00,0,"0,005","0,001","0,001","0,001","2,6","3,944","10,734","18,072","9,044","18,479","12,01","20,159","14,645","3,394","6,476","11,873","11,924","10,448","11,863"
2025-07-03 11:00:00,0,"0,005","0,001","0,001","0,001","2,599","3,94","11,591","18,355","8,396","17,516","12,692","22,62","15,014","3,442","6,404","11,494","11,723","10,523","12,227"
2025-07-03 10:55:00,0,"0,005","0,001","0,001","0,001","2,593","3,905","10,549","17,357","7,421","17,741","12,73","20,695","14,776","3,622","6,143","11,167","11,186","10,548","12,15"
2025-07-03 10:50:00,0,"0,005","0,001","0,001","0,001","2,597","3,874","10,42","16,673","7,62","17,011","11,65","19,866","13,788","3,947","5,992","11,102","11,962","10,842","11,9"
2025-07-03 10:45:00,0,"0,005","0,001","0,001","0,001","2,62","3,922","10,532","16,392","7,342","16,944","11,538","18,592","13,111","3,484","6,266","10,709","11,258","10,592","12,342"
2025-07-03 10:40:00,0,"0,005","0,001","0,001","0,001","2,615","3,978","10,71","16,214","7,518","17,724","12,115","21,521","13,609","3,409","6,145","10,759","11,209","10,915","12,848"
2025-07-03 10:35:00,0,"0,005","0,001","0,001","0,001","2,61","4,02","11,196","16,362","7,268","17,042","11,316","24,334","13,942","3,458","5,88","10,796","11,372","11,348","12,694"
2025-07-03 10:30:00,0,"0,005","0,001","0,001","0,001","2,627","3,948","11,237","16,146","7,082","18,109","11,257","20,569","13,324","3,42","6,062","10,782","11,221","10,946","11,65"
2025-07-03 10:25:00,0,"0,005","0,001","0,001","0,001","2,624","3,983","10,97","15,364","6,929","17,546","11,275","19,404","13,576","3,494","5,719","10,553","11,383","10,979","11,918"
