Date,Consumption [kW],MCB 1401 [kW],MCB 1501 [kW]
2025-04-03 09:20:00,"8,397","8,398","14,266"
2025-04-03 09:15:00,"7,956","7,956","15,43"
2025-04-03 09:10:00,"7,343","7,343","14,592"
2025-04-03 09:05:00,"6,805","6,805","14,528"
2025-04-03 09:00:00,"6,751","6,751","14,756"
2025-04-03 08:55:00,"7,558","7,559","14,963"
2025-04-03 08:50:00,"6,752","6,751","14,297"
2025-04-03 08:45:00,"6,601","6,602","13,591"
2025-04-03 08:40:00,"6,67","6,67","13,303"
2025-04-03 08:35:00,"6,577","6,577","13,387"
2025-04-03 08:30:00,"6,517","6,517","13,297"
2025-04-03 08:25:00,"6,256","6,257","13,876"
2025-04-03 08:20:00,"6,654","6,654","13,034"
2025-04-03 08:15:00,"6,466","6,466","13,536"
2025-04-03 08:10:00,"6,274","6,274","13,122"
2025-04-03 08:05:00,"6,201","6,2","13,148"
2025-04-03 08:00:00,"6,486","6,486","13,043"
2025-04-03 07:55:00,"6,187","6,187","12,893"
2025-04-03 07:50:00,"5,538","5,538","12,6"
2025-04-03 07:45:00,"5,321","5,321","12,559"
2025-04-03 07:40:00,"4,919","4,919","12,808"
2025-04-03 07:35:00,"4,874","4,873","12,808"
2025-04-03 07:30:00,"4,946","4,946","13,824"
2025-04-03 07:25:00,"4,672","4,673","13,417"
2025-04-03 07:20:00,"4,741","4,741","12,74"
2025-04-03 07:15:00,"4,922","4,921","12,686"
2025-04-03 07:10:00,"4,831","4,83","12,571"
2025-04-03 07:05:00,"4,87","4,87","12,689"
2025-04-03 07:00:00,"4,741","4,741","12,676"
2025-04-03 06:55:00,"4,65","4,65","12,815"
2025-04-03 06:50:00,"4,295","4,295","12,595"
2025-04-03 06:45:00,"4,334","4,333","12,046"
2025-04-03 06:40:00,"4,481","4,481","12,043"
2025-04-03 06:35:00,"4,389","4,388","12,422"
2025-04-03 06:30:00,"4,212","4,212","12,108"
2025-04-03 06:25:00,"4,285","4,284","11,461"
2025-04-03 06:20:00,"4,328","4,328","10,856"
2025-04-03 06:15:00,"4,679","4,68","10,811"
2025-04-03 06:10:00,"4,174","4,174","11,269"
2025-04-03 06:05:00,"4,153","4,153","10,888"
2025-04-03 06:00:00,"4,064","4,064","10,94"
2025-04-03 05:55:00,"4,124","4,124","10,884"
2025-04-03 05:50:00,"4,122","4,123","9,994"
2025-04-03 05:45:00,"3,592","3,593","10,7"
2025-04-03 05:40:00,"3,658","3,658","9,674"
2025-04-03 05:35:00,"3,7","3,701","9,805"
2025-04-03 05:30:00,"3,824","3,823","9,439"
2025-04-03 05:25:00,"3,767","3,767","8,34"
2025-04-03 05:20:00,"3,751","3,751","8,396"
2025-04-03 05:15:00,"3,596","3,596","8,567"
2025-04-03 05:10:00,"3,776","3,776","8,645"
2025-04-03 05:05:00,"3,58","3,581","8,38"
2025-04-03 05:00:00,"3,946","3,947","8,914"
2025-04-03 04:55:00,"3,675","3,674","8,444"
2025-04-03 04:50:00,"4,089","4,09","8,616"
2025-04-03 04:45:00,"3,9","3,9","8,857"
2025-04-03 04:40:00,"3,965","3,965","9,799"
2025-04-03 04:35:00,"3,496","3,496","9,638"
2025-04-03 04:30:00,"3,458","3,458","8,479"
2025-04-03 04:25:00,"3,424","3,424","8,384"
2025-04-03 04:20:00,"3,467","3,468","8,495"
2025-04-03 04:15:00,"3,563","3,563","8,28"
2025-04-03 04:10:00,"3,48","3,48","8,368"
2025-04-03 04:05:00,"3,482","3,482","8,286"
2025-04-03 04:00:00,"3,504","3,504","8,251"
2025-04-03 03:55:00,"3,639","3,64","8,592"
2025-04-03 03:50:00,"3,495","3,496","8,402"
2025-04-03 03:45:00,"3,495","3,494","8,369"
2025-04-03 03:40:00,"3,533","3,533","8,188"
2025-04-03 03:35:00,"3,585","3,584","8,552"
2025-04-03 03:30:00,"3,699","3,698","8,219"
2025-04-03 03:25:00,"3,561","3,56","8,315"
2025-04-03 03:20:00,"3,555","3,554","8,172"
2025-04-03 03:15:00,"3,563","3,564","7,848"
2025-04-03 03:10:00,"3,644","3,644","7,928"
2025-04-03 03:05:00,"3,649","3,649","7,91"
2025-04-03 03:00:00,"3,596","3,595","8,058"
2025-04-03 02:55:00,"3,588","3,588","8,381"
2025-04-03 02:50:00,"3,55","3,55","8,236"
2025-04-03 02:45:00,"3,648","3,648","8,226"
2025-04-03 02:40:00,"3,493","3,493","8,196"
2025-04-03 02:35:00,"3,494","3,493","8,245"
2025-04-03 02:30:00,"3,531","3,532","8,532"
2025-04-03 02:25:00,"3,658","3,659","8,18"
2025-04-03 02:20:00,"3,602","3,602","8,26"
2025-04-03 02:15:00,"3,576","3,576","8,117"
2025-04-03 02:10:00,"3,994","3,994","9,396"
2025-04-03 02:05:00,"4,022","4,022","12,004"
2025-04-03 02:00:00,"4,203","4,204","12,116"
2025-04-03 01:55:00,"4,164","4,164","12,061"
2025-04-03 01:50:00,"4,278","4,278","12,265"
2025-04-03 01:45:00,"4,399","4,399","12,352"
2025-04-03 01:40:00,"4,427","4,428","12,289"
2025-04-03 01:35:00,"4,31","4,31","12,048"
2025-04-03 01:30:00,"4,728","4,727","11,906"
2025-04-03 01:25:00,"4,468","4,468","12,091"
2025-04-03 01:20:00,"4,457","4,458","11,676"
2025-04-03 01:15:00,"4,667","4,666","11,507"
2025-04-03 01:10:00,"4,595","4,595","11,536"
2025-04-03 01:05:00,"4,49","4,489","11,593"
2025-04-03 01:00:00,"4,6","4,6","11,369"
2025-04-03 00:55:00,"4,735","4,736","11,491"
2025-04-03 00:50:00,"4,677","4,678","11,159"
2025-04-03 00:45:00,"4,612","4,613","11,324"
2025-04-03 00:40:00,"4,673","4,673","11,368"
2025-04-03 00:35:00,"4,872","4,873","11,543"
2025-04-03 00:30:00,"4,908","4,907","12,194"
2025-04-03 00:25:00,"4,921","4,922","12,262"
2025-04-03 00:20:00,"4,91","4,91","12,457"
2025-04-03 00:15:00,"5,016","5,016","12,18"
2025-04-03 00:10:00,"5,321","5,322","12,722"
2025-04-03 00:05:00,"5,331","5,33","12,3"
2025-04-03 00:00:00,"5,362","5,36","12,946"
2025-04-02 23:55:00,"5,403","5,404","13,278"
2025-04-02 23:50:00,"5,954","5,954","13,234"
2025-04-02 23:45:00,"6,189","6,19","13,699"
2025-04-02 23:40:00,"6,338","6,338","13,334"
2025-04-02 23:35:00,"6,453","6,452","13,234"
2025-04-02 23:30:00,"6,404","6,406","13,381"
2025-04-02 23:25:00,"6,578","6,577","13,46"
2025-04-02 23:20:00,"6,602","6,602","13,591"
2025-04-02 23:15:00,"6,658","6,659","13,259"
2025-04-02 23:10:00,"6,712","6,713","14,148"
2025-04-02 23:05:00,"6,868","6,868","14,983"
2025-04-02 23:00:00,"6,828","6,828","15,076"
2025-04-02 22:55:00,"6,869","6,87","15,106"
2025-04-02 22:50:00,"6,925","6,926","14,887"
2025-04-02 22:45:00,"6,961","6,96","14,976"
2025-04-02 22:40:00,"7,126","7,127","14,675"
2025-04-02 22:35:00,"6,99","6,989","14,56"
2025-04-02 22:30:00,"7,233","7,235","14,783"
2025-04-02 22:25:00,"7,188","7,188","14,681"
2025-04-02 22:20:00,"7,566","7,566","14,731"
2025-04-02 22:15:00,"7,6","7,6","14,86"
2025-04-02 22:10:00,"7,734","7,734","15,474"
2025-04-02 22:05:00,"7,892","7,892","16,276"
2025-04-02 22:00:00,"8,02","8,02","15,352"
2025-04-02 21:55:00,"8,155","8,154","15,61"
2025-04-02 21:50:00,"8,304","8,304","15,566"
2025-04-02 21:45:00,"8,483","8,484","16,388"
2025-04-02 21:40:00,"8,701","8,701","16,654"
2025-04-02 21:35:00,"8,615","8,615","16,204"
2025-04-02 21:30:00,"8,729","8,73","16,23"
2025-04-02 21:25:00,"8,891","8,892","16,332"
2025-04-02 21:20:00,"9,256","9,257","16,783"
2025-04-02 21:15:00,"9,524","9,524","16,32"
2025-04-02 21:10:00,"9,768","9,768","16,339"
2025-04-02 21:05:00,"9,917","9,917","16,199"
2025-04-02 21:00:00,"10,628","10,628","16,926"
2025-04-02 20:55:00,"10,122","10,122","16,967"
2025-04-02 20:50:00,"10,276","10,277","18,008"
2025-04-02 20:45:00,"10,354","10,355","17,353"
2025-04-02 20:40:00,"10,235","10,235","17,621"
2025-04-02 20:35:00,"10,232","10,232","17,376"
2025-04-02 20:30:00,"10,37","10,369","17,496"
2025-04-02 20:25:00,"10,678","10,678","17,538"
2025-04-02 20:20:00,"10,444","10,444","16,798"
2025-04-02 20:15:00,"10,48","10,481","16,808"
2025-04-02 20:10:00,"10,396","10,396","17,093"
2025-04-02 20:05:00,"10,637","10,638","17,562"
2025-04-02 20:00:00,"10,867","10,866","17,964"
2025-04-02 19:55:00,"11,131","11,131","17,545"
2025-04-02 19:50:00,"11,024","11,024","17,834"
2025-04-02 19:45:00,"11,484","11,484","17,675"
2025-04-02 19:40:00,"11,385","11,384","17,647"
2025-04-02 19:35:00,"11,769","11,768","17,531"
2025-04-02 19:30:00,"12,006","12,006","17,353"
2025-04-02 19:25:00,"11,822","11,822","17,602"
2025-04-02 19:20:00,"11,763","11,764","18,378"
2025-04-02 19:15:00,"11,963","11,963","18,282"
2025-04-02 19:10:00,"12,507","12,508","19,248"
2025-04-02 19:05:00,"12,633","12,634","20,246"
2025-04-02 19:00:00,"12,181","12,18","18,839"
2025-04-02 18:55:00,"12,313","12,312","18,835"
2025-04-02 18:50:00,"12,906","12,907","19,63"
2025-04-02 18:45:00,"12,753","12,752","19,687"
2025-04-02 18:40:00,"12,687","12,688","20,612"
2025-04-02 18:35:00,"13,081","13,081","19,951"
2025-04-02 18:30:00,"13,579","13,579","20,956"
2025-04-02 18:25:00,"14,561","14,561","21,858"
2025-04-02 18:20:00,"13,532","13,532","20,566"
2025-04-02 18:15:00,"13,318","13,318","19,57"
2025-04-02 18:10:00,"13,593","13,594","19,979"
2025-04-02 18:05:00,"13,753","13,754","20,375"
2025-04-02 18:00:00,"13,153","13,152","19,676"
2025-04-02 17:55:00,"13,217","13,217","19,728"
2025-04-02 17:50:00,"13,465","13,464","20,126"
2025-04-02 17:45:00,"13,701","13,7","20,49"
2025-04-02 17:40:00,"13,224","13,223","20,674"
2025-04-02 17:35:00,"13,147","13,147","19,702"
2025-04-02 17:30:00,"13,553","13,553","20,226"
2025-04-02 17:25:00,"13,096","13,096","20,164"
2025-04-02 17:20:00,"13,361","13,361","19,74"
2025-04-02 17:15:00,"13,143","13,142","19,722"
2025-04-02 17:10:00,"13,462","13,462","20,478"
2025-04-02 17:05:00,"13,523","13,524","22,75"
2025-04-02 17:00:00,"13,824","13,824","19,644"
2025-04-02 16:55:00,"13,217","13,217","20,086"
2025-04-02 16:50:00,"13,809","13,808","20,592"
2025-04-02 16:45:00,"13,417","13,417","21,449"
2025-04-02 16:40:00,"13,817","13,817","20,38"
2025-04-02 16:35:00,"13,582","13,583","20,435"
2025-04-02 16:30:00,"14,258","14,258","21,053"
2025-04-02 16:25:00,"14,151","14,15","20,898"
2025-04-02 16:20:00,"13,822","13,822","21,846"
2025-04-02 16:15:00,"14,185","14,185","21,804"
2025-04-02 16:10:00,"13,491","13,49","20,869"
2025-04-02 16:05:00,"13,995","13,996","20,872"
2025-04-02 16:00:00,"13,06","13,06","20,446"
2025-04-02 15:55:00,"13,569","13,568","19,511"
2025-04-02 15:50:00,"13,179","13,178","19,511"
2025-04-02 15:45:00,"13,241","13,241","19,453"
2025-04-02 15:40:00,"13,88","13,879","19,396"
2025-04-02 15:35:00,"12,974","12,974","20,075"
2025-04-02 15:30:00,"13,359","13,36","20,002"
2025-04-02 15:25:00,"14,652","14,652","19,982"
2025-04-02 15:20:00,"13,644","13,644","20,14"
2025-04-02 15:15:00,"13,655","13,656","20,984"
2025-04-02 15:10:00,"13,714","13,714","21,08"
2025-04-02 15:05:00,"13,729","13,728","20,886"
2025-04-02 15:00:00,"13,458","13,459","21,026"
2025-04-02 14:55:00,"13,274","13,274","20,896"
2025-04-02 14:50:00,"13,141","13,14","20,532"
2025-04-02 14:45:00,"13,405","13,405","22,69"
2025-04-02 14:40:00,"13,066","13,066","23,128"
2025-04-02 14:35:00,"13,34","13,339","20,874"
2025-04-02 14:30:00,"14,6","14,599","20,065"
2025-04-02 14:25:00,"13,651","13,651","20,46"
2025-04-02 14:20:00,"13,112","13,112","22,682"
2025-04-02 14:15:00,"13,201","13,201","20,734"
2025-04-02 14:10:00,"13,47","13,47","19,932"
2025-04-02 14:05:00,"14,319","14,32","20,525"
2025-04-02 14:00:00,"14,984","14,983","21,083"
2025-04-02 13:55:00,"14,406","14,405","20,813"
2025-04-02 13:50:00,"15,271","15,271","20,844"
2025-04-02 13:45:00,"13,813","13,812","21,409"
2025-04-02 13:40:00,"13,695","13,694","20,866"
2025-04-02 13:35:00,"13,303","13,304","20,747"
2025-04-02 13:30:00,"13,117","13,116","20,292"
2025-04-02 13:25:00,"12,895","12,896","20,346"
2025-04-02 13:20:00,"13,123","13,123","21,641"
2025-04-02 13:15:00,"12,961","12,96","19,908"
2025-04-02 13:10:00,"12,927","12,928","20,057"
2025-04-02 13:05:00,"13,053","13,052","21,026"
2025-04-02 13:00:00,"12,859","12,859","21,916"
2025-04-02 12:55:00,"12,945","12,946","20,138"
2025-04-02 12:50:00,"12,034","12,035","20,292"
2025-04-02 12:45:00,"11,509","11,51","21,14"
2025-04-02 12:40:00,"11,804","11,804","20,844"
2025-04-02 12:35:00,"11,962","11,963","20,024"
2025-04-02 12:30:00,"12,079","12,079","19,705"
2025-04-02 12:25:00,"11,834","11,833","20,521"
2025-04-02 12:20:00,"11,869","11,869","21,107"
2025-04-02 12:15:00,"12,131","12,132","20,279"
2025-04-02 12:10:00,"11,92","11,921","20,556"
2025-04-02 12:05:00,"11,935","11,935","20,43"
2025-04-02 12:00:00,"11,947","11,946","20,807"
2025-04-02 11:55:00,"11,851","11,85","20,552"
2025-04-02 11:50:00,"13,356","13,356","20,225"
2025-04-02 11:45:00,"11,574","11,574","21,073"
2025-04-02 11:40:00,"11,867","11,867","21,466"
2025-04-02 11:35:00,"11,955","11,954","21,097"
2025-04-02 11:30:00,"11,85","11,85","21,053"
2025-04-02 11:25:00,"11,221","11,22","21,211"
2025-04-02 11:20:00,"11,555","11,554","20,795"
2025-04-02 11:15:00,"11,383","11,382","20,813"
2025-04-02 11:10:00,"11,889","11,888","20,426"
2025-04-02 11:05:00,"12,015","12,016","21,176"
2025-04-02 11:00:00,"10,579","10,578","20,326"
2025-04-02 10:55:00,"11,425","11,426","20,052"
2025-04-02 10:50:00,"10,561","10,561","19,793"
2025-04-02 10:45:00,"10,382","10,382","20,437"
2025-04-02 10:40:00,"10,341","10,34","20,594"
2025-04-02 10:35:00,"10,465","10,465","19,885"
2025-04-02 10:30:00,"10,364","10,363","18,714"
2025-04-02 10:25:00,"10,464","10,464","18,347"
2025-04-02 10:20:00,"10,13","10,13","18,608"
2025-04-02 10:15:00,"9,881","9,881","17,845"
2025-04-02 10:10:00,"9,966","9,966","17,372"
2025-04-02 10:05:00,"9,641","9,641","16,655"
2025-04-02 10:00:00,"8,991","8,99","16,706"
2025-04-02 09:55:00,"9,465","9,464","16,399"
2025-04-02 09:50:00,"8,704","8,704","17,771"
2025-04-02 09:45:00,"8,421","8,42","16,915"
2025-04-02 09:40:00,"7,986","7,986","15,892"
2025-04-02 09:35:00,"7,69","7,691","15,852"
2025-04-02 09:30:00,"7,808","7,807","15,286"
2025-04-02 09:25:00,"7,745","7,745","16,17"
2025-04-02 09:20:00,"7,937","7,937","15,836"
2025-04-02 09:15:00,"8,771","8,771","15,452"
2025-04-02 09:10:00,"7,367","7,366","14,856"
2025-04-02 09:05:00,"7,528","7,529","14,905"
2025-04-02 09:00:00,"8,069","8,069","15,323"
2025-04-02 08:55:00,"7,19","7,19","15,001"
2025-04-02 08:50:00,"6,822","6,822","15,176"
2025-04-02 08:45:00,"6,976","6,976","14,399"
2025-04-02 08:40:00,"6,769","6,768","14,479"
2025-04-02 08:35:00,"6,316","6,317","14,603"
2025-04-02 08:30:00,"6,254","6,254","14,611"
2025-04-02 08:25:00,"6,322","6,323","15,227"
2025-04-02 08:20:00,"6,575","6,575","14,75"
2025-04-02 08:15:00,"6,167","6,167","15,215"
2025-04-02 08:10:00,"5,558","5,558","15,128"
2025-04-02 08:05:00,"5,858","5,857","15,109"
2025-04-02 08:00:00,"5,423","5,424","14,738"
2025-04-02 07:55:00,"5,29","5,29","14,737"
2025-04-02 07:50:00,"5,033","5,033","14,688"
2025-04-02 07:45:00,"5,203","5,202","14,266"
2025-04-02 07:40:00,"5,075","5,074","14,358"
2025-04-02 07:35:00,"4,797","4,798","14,462"
2025-04-02 07:30:00,"4,527","4,528","14,159"
2025-04-02 07:25:00,"4,663","4,663","14,275"
2025-04-02 07:20:00,"4,166","4,166","14,591"
2025-04-02 07:15:00,"4,329","4,33","14,064"
2025-04-02 07:10:00,"4,256","4,255","14,375"
2025-04-02 07:05:00,"4,391","4,392","14,118"
2025-04-02 07:00:00,"4,167","4,168","13,793"
2025-04-02 06:55:00,"4,266","4,266","13,987"
2025-04-02 06:50:00,"4,466","4,466","13,412"
2025-04-02 06:45:00,"4,5","4,5","13,744"
2025-04-02 06:40:00,"4,309","4,309","13,535"
2025-04-02 06:35:00,"4,229","4,229","13,49"
2025-04-02 06:30:00,"4,22","4,22","13,643"
2025-04-02 06:25:00,"4,44","4,441","13,13"
2025-04-02 06:20:00,"4,317","4,316","13,508"
2025-04-02 06:15:00,"4,264","4,265","12,751"
2025-04-02 06:10:00,"4,072","4,072","13,049"
2025-04-02 06:05:00,"3,855","3,854","13,18"
2025-04-02 06:00:00,"3,689","3,688","13,14"
2025-04-02 05:55:00,"3,868","3,869","13,465"
2025-04-02 05:50:00,"3,656","3,655","13,122"
2025-04-02 05:45:00,"3,581","3,581","12,703"
2025-04-02 05:40:00,"2,458","2,458","9,506"
2025-04-02 05:35:00,"2,478","2,478","10,038"
2025-04-02 05:30:00,"2,563","2,562","9,509"
2025-04-02 05:25:00,"2,539","2,538","9,646"
2025-04-02 05:20:00,"2,526","2,526","9,595"
2025-04-02 05:15:00,"2,493","2,494","9,641"
2025-04-02 05:10:00,"2,483","2,483","9,883"
2025-04-02 05:05:00,"2,55","2,55","9,817"
2025-04-02 05:00:00,"2,618","2,617","9,821"
2025-04-02 04:55:00,"2,494","2,494","9,524"
2025-04-02 04:50:00,"2,457","2,456","9,59"
2025-04-02 04:45:00,"2,374","2,375","9,336"
2025-04-02 04:40:00,"2,764","2,765","9,872"
2025-04-02 04:35:00,"2,428","2,428","9,533"
2025-04-02 04:30:00,"1,859","1,859","9,421"
2025-04-02 04:25:00,"1,859","1,859","9,474"
2025-04-02 04:20:00,"1,953","1,952","9,713"
2025-04-02 04:15:00,"2,069","2,069","9,546"
2025-04-02 04:10:00,"1,823","1,823","9,572"
2025-04-02 04:05:00,"1,825","1,825","9,427"
2025-04-02 04:00:00,"1,913","1,914","9,097"
2025-04-02 03:55:00,"2,176","2,176","9,664"
2025-04-02 03:50:00,"1,97","1,97","8,988"
2025-04-02 03:45:00,"1,972","1,973","9,736"
2025-04-02 03:40:00,"1,956","1,955","9,528"
2025-04-02 03:35:00,"2,227","2,227","9,712"
2025-04-02 03:30:00,"2,075","2,075","9,737"
2025-04-02 03:25:00,"1,961","1,962","9,347"
2025-04-02 03:20:00,"1,962","1,962","9,602"
2025-04-02 03:15:00,"2,1","2,101","9,337"
2025-04-02 03:10:00,"2,216","2,216","9,674"
2025-04-02 03:05:00,"2,135","2,135","9,524"
2025-04-02 03:00:00,"2,035","2,035","9,709"
2025-04-02 02:55:00,"1,975","1,975","9,442"
2025-04-02 02:50:00,"2,161","2,161","9,464"
2025-04-02 02:45:00,"1,928","1,928","9,521"
2025-04-02 02:40:00,"2,04","2,04","9,554"
2025-04-02 02:35:00,"1,982","1,981","9,521"
2025-04-02 02:30:00,"2,062","2,063","9,431"
2025-04-02 02:25:00,"2,103","2,104","9,54"
2025-04-02 02:20:00,"1,95","1,95","9,496"
2025-04-02 02:15:00,"2,054","2,054","9,784"
2025-04-02 02:10:00,"2,022","2,021","9,307"
2025-04-02 02:05:00,"2,201","2,202","9,734"
2025-04-02 02:00:00,"2,031","2,03","9,259"
2025-04-02 01:55:00,"1,999","1,998","9,736"
2025-04-02 01:50:00,"2,175","2,174","9,37"
2025-04-02 01:45:00,"2,103","2,104","9,355"
2025-04-02 01:40:00,"2,104","2,104","9,113"
2025-04-02 01:35:00,"1,996","1,996","9,017"
2025-04-02 01:30:00,"2,066","2,068","9,533"
2025-04-02 01:25:00,"2,115","2,116","9,301"
2025-04-02 01:20:00,"2,188","2,188","9,636"
2025-04-02 01:15:00,"2,006","2,006","9,248"
2025-04-02 01:10:00,"2,025","2,026","9,898"
2025-04-02 01:05:00,"1,94","1,94","9,416"
2025-04-02 01:00:00,"2,158","2,158","9,605"
2025-04-02 00:55:00,"1,903","1,903","9,395"
2025-04-02 00:50:00,"1,876","1,877","9,492"
2025-04-02 00:45:00,"1,857","1,856","9,493"
2025-04-02 00:40:00,"1,939","1,939","9,538"
2025-04-02 00:35:00,"1,999","1,999","9,613"
2025-04-02 00:30:00,"1,909","1,91","9,575"
2025-04-02 00:25:00,"1,88","1,882","9,636"
2025-04-02 00:20:00,"1,874","1,874","9,318"
2025-04-02 00:15:00,"2,189","2,189","9,659"
2025-04-02 00:10:00,"1,996","1,997","9,41"
2025-04-02 00:05:00,"2,037","2,038","9,612"
2025-04-02 00:00:00,"1,971","1,97","9,442"
2025-04-01 23:55:00,"1,991","1,991","9,816"
2025-04-01 23:50:00,"2,32","2,32","9,508"
2025-04-01 23:45:00,"2,128","2,128","9,697"
2025-04-01 23:40:00,"2,026","2,026","9,69"
2025-04-01 23:35:00,"2,021","2,022","9,696"
2025-04-01 23:30:00,"2,193","2,192","9,596"
2025-04-01 23:25:00,"2,194","2,194","9,169"
2025-04-01 23:20:00,"2,07","2,07","9,401"
2025-04-01 23:15:00,"2,015","2,014","9,181"
2025-04-01 23:10:00,"1,944","1,944","9,538"
2025-04-01 23:05:00,"2,168","2,168","9,391"
2025-04-01 23:00:00,"2,062","2,062","9,944"
2025-04-01 22:55:00,"1,956","1,956","9,368"
2025-04-01 22:50:00,"1,946","1,946","9,596"
2025-04-01 22:45:00,"2,117","2,117","9,756"
2025-04-01 22:40:00,"2,004","2,003","9,634"
2025-04-01 22:35:00,"2,069","2,069","9,676"
2025-04-01 22:30:00,"2,048","2,048","9,598"
2025-04-01 22:25:00,"2,164","2,164","9,691"
2025-04-01 22:20:00,"2,218","2,219","9,388"
2025-04-01 22:15:00,"2,118","2,118","10,049"
2025-04-01 22:10:00,"2,074","2,075","9,725"
2025-04-01 22:05:00,"2,062","2,063","9,889"
2025-04-01 22:00:00,"2,204","2,203","9,503"
2025-04-01 21:55:00,"2,058","2,058","9,96"
2025-04-01 21:50:00,"2,068","2,068","9,727"
2025-04-01 21:45:00,"2,012","2,012","10,026"
2025-04-01 21:40:00,"1,99","1,99","9,53"
2025-04-01 21:35:00,"2,123","2,123","9,966"
2025-04-01 21:30:00,"2,065","2,065","9,539"
2025-04-01 21:25:00,"2,045","2,045","9,924"
2025-04-01 21:20:00,"1,882","1,882","9,688"
2025-04-01 21:15:00,"1,987","1,987","9,942"
2025-04-01 21:10:00,"1,883","1,884","9,446"
2025-04-01 21:05:00,"1,962","1,962","9,26"
2025-04-01 21:00:00,"2,007","2,006","9,656"
2025-04-01 20:55:00,"1,982","1,984","9,272"
2025-04-01 20:50:00,"2,08","2,081","9,763"
2025-04-01 20:45:00,"2,075","2,075","9,514"
2025-04-01 20:40:00,"2,014","2,014","10,002"
2025-04-01 20:35:00,"1,937","1,936","9,481"
2025-04-01 20:30:00,"2,099","2,099","9,842"
2025-04-01 20:25:00,"2,056","2,056","9,646"
2025-04-01 20:20:00,"1,978","1,978","9,997"
2025-04-01 20:15:00,"1,997","1,998","9,641"
2025-04-01 20:10:00,"2,069","2,068","9,78"
2025-04-01 20:05:00,"1,91","1,912","9,473"
2025-04-01 20:00:00,"2,018","2,018","9,63"
2025-04-01 19:55:00,"1,864","1,864","9,732"
2025-04-01 19:50:00,"1,93","1,93","10,175"
2025-04-01 19:45:00,"2,049","2,048","9,701"
2025-04-01 19:40:00,"1,964","1,964","9,534"
2025-04-01 19:35:00,"2,005","2,005","9,743"
2025-04-01 19:30:00,"2,28","2,28","9,446"
2025-04-01 19:25:00,"2,11","2,111","10,128"
2025-04-01 19:20:00,"2,026","2,026","9,682"
2025-04-01 19:15:00,"2,053","2,053","10,081"
2025-04-01 19:10:00,"1,936","1,937","9,416"
2025-04-01 19:05:00,"2,055","2,054","9,703"
2025-04-01 19:00:00,"2,665","2,664","9,547"
2025-04-01 18:55:00,"2,024","2,024","9,894"
2025-04-01 18:50:00,"2,232","2,232","9,427"
2025-04-01 18:45:00,"2,082","2,082","9,161"
2025-04-01 18:40:00,"2,113","2,113","9,536"
2025-04-01 18:35:00,"2,07","2,071","9,125"
2025-04-01 18:30:00,"2,405","2,405","9,697"
2025-04-01 18:25:00,"2,213","2,213","9,617"
2025-04-01 18:20:00,"2,202","2,202","9,764"
2025-04-01 18:15:00,"2,19","2,19","9,456"
2025-04-01 18:10:00,"2,449","2,449","9,613"
2025-04-01 18:05:00,"2,42","2,419","9,838"
2025-04-01 18:00:00,"2,307","2,306","9,508"
2025-04-01 17:55:00,"2,211","2,21","10,157"
2025-04-01 17:50:00,"2,374","2,374","9,632"
2025-04-01 17:45:00,"2,232","2,233","9,742"
2025-04-01 17:40:00,"2,001","2,002","9,727"
2025-04-01 17:35:00,"2,049","2,048","9,431"
2025-04-01 17:30:00,"2,316","2,317","9,875"
2025-04-01 17:25:00,"2,121","2,12","9,967"
2025-04-01 17:20:00,"2,001",2,"9,61"
